step,method,q,seed,ablation,alpha_mean,beta_mean
2387968,TEL-PPO,55.0,456,baseline,7670.19580078125,24651.005859375
2392064,TEL-PPO,55.0,456,baseline,7705.87646484375,24702.640625
2396160,TEL-PPO,55.0,456,baseline,7700.59423828125,24777.220703125
2400256,TEL-PPO,55.0,456,baseline,7722.77978515625,24782.33984375
2404352,TEL-PPO,55.0,456,baseline,7722.68359375,24793.234375
2408448,TEL-PPO,55.0,456,baseline,7707.56689453125,24692.841796875
2412544,TEL-PPO,55.0,456,baseline,7699.02294921875,24653.068359375
2416640,TEL-PPO,55.0,456,baseline,7665.51025390625,24680.3125
2420736,TEL-PPO,55.0,456,baseline,7667.9140625,24705.470703125
2424832,TEL-PPO,55.0,456,baseline,7686.4326171875,24688.4921875
2428928,TEL-PPO,55.0,456,baseline,7706.0048828125,24661.30078125
2433024,TEL-PPO,55.0,456,baseline,7700.4912109375,24661.287109375
2437120,TEL-PPO,55.0,456,baseline,7693.63427734375,24661.107421875
2441216,TEL-PPO,55.0,456,baseline,7663.81787109375,24703.89453125
2445312,TEL-PPO,55.0,456,baseline,7643.28857421875,24730.880859375
2449408,TEL-PPO,55.0,456,baseline,7628.4833984375,24742.91796875
2453504,TEL-PPO,55.0,456,baseline,7636.83056640625,24742.388671875
2457600,TEL-PPO,55.0,456,baseline,7634.70703125,24818.998046875
2461696,TEL-PPO,55.0,456,baseline,7609.75537109375,24873.265625
2465792,TEL-PPO,55.0,456,baseline,7590.9482421875,24919.78515625
2469888,TEL-PPO,55.0,456,baseline,7590.98876953125,24934.380859375
2473984,TEL-PPO,55.0,456,baseline,7586.59375,24997.3203125
2478080,TEL-PPO,55.0,456,baseline,7567.84423828125,25079.5546875
2482176,TEL-PPO,55.0,456,baseline,7556.98779296875,25139.634765625
2486272,TEL-PPO,55.0,456,baseline,7597.04443359375,25163.666015625
2490368,TEL-PPO,55.0,456,baseline,7615.275390625,25155.76171875
2494464,TEL-PPO,55.0,456,baseline,7588.53173828125,25157.6015625
2498560,TEL-PPO,55.0,456,baseline,7580.23828125,25140.876953125
2502656,TEL-PPO,55.0,456,baseline,7551.90576171875,25157.521484375
2506752,TEL-PPO,55.0,456,baseline,7539.74365234375,25188.4140625
2510848,TEL-PPO,55.0,456,baseline,7537.72998046875,25182.2890625
2514944,TEL-PPO,55.0,456,baseline,7581.28662109375,25288.181640625
2519040,TEL-PPO,55.0,456,baseline,7617.4072265625,25291.103515625
2523136,TEL-PPO,55.0,456,baseline,7609.552734375,25358.111328125
2527232,TEL-PPO,55.0,456,baseline,7603.5986328125,25394.533203125
2531328,TEL-PPO,55.0,456,baseline,7620.71728515625,25342.515625
2535424,TEL-PPO,55.0,456,baseline,7585.796875,25282.3046875
2539520,TEL-PPO,55.0,456,baseline,7551.037109375,25309.837890625
2543616,TEL-PPO,55.0,456,baseline,7557.947265625,25263.990234375
2547712,TEL-PPO,55.0,456,baseline,7566.81494140625,25242.87109375
2551808,TEL-PPO,55.0,456,baseline,7546.0087890625,25260.888671875
2555904,TEL-PPO,55.0,456,baseline,7546.9111328125,25239.41015625
2560000,TEL-PPO,55.0,456,baseline,7563.92822265625,25216.814453125
2564096,TEL-PPO,55.0,456,baseline,7593.71923828125,25180.6796875
2568192,TEL-PPO,55.0,456,baseline,7610.68798828125,25160.3671875
2572288,TEL-PPO,55.0,456,baseline,7603.23095703125,25169.556640625
2576384,TEL-PPO,55.0,456,baseline,7612.07568359375,25164.92578125
2580480,TEL-PPO,55.0,456,baseline,7633.71240234375,25143.056640625
2584576,TEL-PPO,55.0,456,baseline,7664.69140625,25129.47265625
2588672,TEL-PPO,55.0,456,baseline,7651.69677734375,25181.578125
2592768,TEL-PPO,55.0,456,baseline,7645.87890625,25209.947265625
2596864,TEL-PPO,55.0,456,baseline,7645.6416015625,25225.62109375
2600960,TEL-PPO,55.0,456,baseline,7651.04150390625,25217.798828125
2605056,TEL-PPO,55.0,456,baseline,7646.32470703125,25216.61328125
2609152,TEL-PPO,55.0,456,baseline,7618.1455078125,25264.9765625
2613248,TEL-PPO,55.0,456,baseline,7597.4169921875,25291.32421875
2617344,TEL-PPO,55.0,456,baseline,7629.9365234375,25291.70703125
2621440,TEL-PPO,55.0,456,baseline,7627.7548828125,25364.923828125
2625536,TEL-PPO,55.0,456,baseline,7583.1962890625,25254.740234375
2629632,TEL-PPO,55.0,456,baseline,7554.6806640625,25235.595703125
2633728,TEL-PPO,55.0,456,baseline,7527.189453125,25186.119140625
2637824,TEL-PPO,55.0,456,baseline,7508.34228515625,25204.91796875
2641920,TEL-PPO,55.0,456,baseline,7506.65283203125,25216.556640625
2646016,TEL-PPO,55.0,456,baseline,7489.041015625,25248.115234375
2650112,TEL-PPO,55.0,456,baseline,7455.17724609375,25296.89453125
2654208,TEL-PPO,55.0,456,baseline,7427.4755859375,25340.923828125
2658304,TEL-PPO,55.0,456,baseline,7447.296875,25340.70703125
2662400,TEL-PPO,55.0,456,baseline,7483.59423828125,25411.248046875
2666496,TEL-PPO,55.0,456,baseline,7486.0654296875,25475.458984375
2670592,TEL-PPO,55.0,456,baseline,7457.91943359375,25432.556640625
2674688,TEL-PPO,55.0,456,baseline,7417.4384765625,25383.552734375
2678784,TEL-PPO,55.0,456,baseline,7426.94775390625,25333.568359375
2682880,TEL-PPO,55.0,456,baseline,7408.57373046875,25338.70703125
2686976,TEL-PPO,55.0,456,baseline,7388.83740234375,25365.5078125
2691072,TEL-PPO,55.0,456,baseline,7371.0732421875,25386.40625
2695168,TEL-PPO,55.0,456,baseline,7366.62451171875,25400.1640625
2699264,TEL-PPO,55.0,456,baseline,7381.88427734375,25400.015625
2703360,TEL-PPO,55.0,456,baseline,7384.962890625,25391.724609375
2707456,TEL-PPO,55.0,456,baseline,7411.6533203125,25352.29296875
2711552,TEL-PPO,55.0,456,baseline,7398.9189453125,25346.2109375
2715648,TEL-PPO,55.0,456,baseline,7394.62841796875,25348.08984375
2719744,TEL-PPO,55.0,456,baseline,7378.7744140625,25378.443359375
2723840,TEL-PPO,55.0,456,baseline,7377.1240234375,25427.236328125
2727936,TEL-PPO,55.0,456,baseline,7376.4375,25448.453125
2732032,TEL-PPO,55.0,456,baseline,7396.20703125,25545.916015625
2736128,TEL-PPO,55.0,456,baseline,7374.0478515625,25601.873046875
2740224,TEL-PPO,55.0,456,baseline,7380.59716796875,25655.8125
2744320,TEL-PPO,55.0,456,baseline,7375.22900390625,25670.513671875
2748416,TEL-PPO,55.0,456,baseline,7388.39501953125,25737.892578125
2752512,TEL-PPO,55.0,456,baseline,7414.7705078125,25722.955078125
2756608,TEL-PPO,55.0,456,baseline,7429.5166015625,25736.4140625
2760704,TEL-PPO,55.0,456,baseline,7444.51318359375,25754.181640625
2764800,TEL-PPO,55.0,456,baseline,7441.61962890625,25792.755859375
2768896,TEL-PPO,55.0,456,baseline,7466.583984375,25792.142578125
2772992,TEL-PPO,55.0,456,baseline,7480.2607421875,25789.373046875
2777088,TEL-PPO,55.0,456,baseline,7503.64697265625,25812.9921875
2781184,TEL-PPO,55.0,456,baseline,7505.43212890625,25844.88671875
2785280,TEL-PPO,55.0,456,baseline,7478.251953125,25898.037109375
2789376,TEL-PPO,55.0,456,baseline,7457.33447265625,25931.212890625
2793472,TEL-PPO,55.0,456,baseline,7468.39111328125,25992.40625
2797568,TEL-PPO,55.0,456,baseline,7507.30859375,26035.921875
2801664,TEL-PPO,55.0,456,baseline,7530.361328125,26028.576171875
2805760,TEL-PPO,55.0,456,baseline,7559.25146484375,26072.841796875
2809856,TEL-PPO,55.0,456,baseline,7600.93994140625,26059.00390625
2813952,TEL-PPO,55.0,456,baseline,7600.244140625,26081.044921875
2818048,TEL-PPO,55.0,456,baseline,7583.00390625,26100.92578125
2822144,TEL-PPO,55.0,456,baseline,7606.20703125,26179.126953125
2826240,TEL-PPO,55.0,456,baseline,7663.17138671875,26233.0078125
2830336,TEL-PPO,55.0,456,baseline,7690.77001953125,26230.140625
2834432,TEL-PPO,55.0,456,baseline,7701.77734375,26264.25390625
2838528,TEL-PPO,55.0,456,baseline,7729.029296875,26280.259765625
2842624,TEL-PPO,55.0,456,baseline,7740.96337890625,26292.556640625
2846720,TEL-PPO,55.0,456,baseline,7744.490234375,26250.091796875
2850816,TEL-PPO,55.0,456,baseline,7722.162109375,26233.755859375
2854912,TEL-PPO,55.0,456,baseline,7681.7041015625,26236.865234375
2859008,TEL-PPO,55.0,456,baseline,7676.21435546875,26219.1953125
2863104,TEL-PPO,55.0,456,baseline,7659.78271484375,26244.521484375
2867200,TEL-PPO,55.0,456,baseline,7627.34130859375,26288.947265625
2871296,TEL-PPO,55.0,456,baseline,7603.98486328125,26336.10546875
2875392,TEL-PPO,55.0,456,baseline,7609.88525390625,26364.552734375
2879488,TEL-PPO,55.0,456,baseline,7602.35791015625,26329.666015625
2883584,TEL-PPO,55.0,456,baseline,7595.2333984375,26309.345703125
2887680,TEL-PPO,55.0,456,baseline,7594.63671875,26310.78125
2891776,TEL-PPO,55.0,456,baseline,7595.1201171875,26304.615234375
2895872,TEL-PPO,55.0,456,baseline,7566.482421875,26210.814453125
2899968,TEL-PPO,55.0,456,baseline,7534.0458984375,26113.6328125
2904064,TEL-PPO,55.0,456,baseline,7528.21728515625,26091.830078125
2908160,TEL-PPO,55.0,456,baseline,7508.3134765625,26111.36328125
2912256,TEL-PPO,55.0,456,baseline,7523.94970703125,26101.94140625
2916352,TEL-PPO,55.0,456,baseline,7538.03173828125,26250.76953125
2920448,TEL-PPO,55.0,456,baseline,7587.33203125,26318.25390625
2924544,TEL-PPO,55.0,456,baseline,7591.18603515625,26338.197265625
2928640,TEL-PPO,55.0,456,baseline,7571.3837890625,26364.91796875
2932736,TEL-PPO,55.0,456,baseline,7589.89306640625,26346.333984375
2936832,TEL-PPO,55.0,456,baseline,7626.1337890625,26299.482421875
2940928,TEL-PPO,55.0,456,baseline,7647.2099609375,26227.583984375
2945024,TEL-PPO,55.0,456,baseline,7668.22900390625,26170.923828125
2949120,TEL-PPO,55.0,456,baseline,7666.990234375,26155.529296875
2953216,TEL-PPO,55.0,456,baseline,7682.46630859375,26118.447265625
2957312,TEL-PPO,55.0,456,baseline,7667.09619140625,26116.634765625
2961408,TEL-PPO,55.0,456,baseline,7671.7783203125,26131.048828125
2965504,TEL-PPO,55.0,456,baseline,7670.26171875,26165.27734375
2969600,TEL-PPO,55.0,456,baseline,7673.6240234375,26171.287109375
2973696,TEL-PPO,55.0,456,baseline,7673.66748046875,26134.9453125
2977792,TEL-PPO,55.0,456,baseline,7698.1962890625,26132.876953125
2981888,TEL-PPO,55.0,456,baseline,7724.1474609375,26138.4765625
2985984,TEL-PPO,55.0,456,baseline,7718.50244140625,26181.162109375
2990080,TEL-PPO,55.0,456,baseline,7738.53662109375,26216.431640625
2994176,TEL-PPO,55.0,456,baseline,7742.73486328125,26277.2421875
2998272,TEL-PPO,55.0,456,baseline,7767.8359375,26330.98046875
3002368,TEL-PPO,55.0,456,baseline,7748.21533203125,26408.67578125
3006464,TEL-PPO,55.0,456,baseline,7728.37646484375,26463.205078125
3010560,TEL-PPO,55.0,456,baseline,7735.04736328125,26473.755859375
3014656,TEL-PPO,55.0,456,baseline,7736.63623046875,26458.8828125
3018752,TEL-PPO,55.0,456,baseline,7714.70361328125,26496.19140625
3022848,TEL-PPO,55.0,456,baseline,7775.0615234375,26676.12109375
3026944,TEL-PPO,55.0,456,baseline,7815.599609375,26715.798828125
3031040,TEL-PPO,55.0,456,baseline,7789.99462890625,26768.921875
3035136,TEL-PPO,55.0,456,baseline,7770.37451171875,26799.197265625
3039232,TEL-PPO,55.0,456,baseline,7773.404296875,26809.376953125
3043328,TEL-PPO,55.0,456,baseline,7791.208984375,26787.251953125
3047424,TEL-PPO,55.0,456,baseline,7829.45556640625,26743.556640625
3051520,TEL-PPO,55.0,456,baseline,7859.958984375,26705.912109375
3055616,TEL-PPO,55.0,456,baseline,7884.9384765625,26676.072265625
3059712,TEL-PPO,55.0,456,baseline,7859.0615234375,26704.869140625
3063808,TEL-PPO,55.0,456,baseline,7842.01318359375,26720.259765625
3067904,TEL-PPO,55.0,456,baseline,7846.51123046875,26699.1171875
3072000,TEL-PPO,55.0,456,baseline,7876.19580078125,26711.16796875
3076096,TEL-PPO,55.0,456,baseline,7906.73583984375,26727.203125
3080192,TEL-PPO,55.0,456,baseline,7918.330078125,26749.435546875
3084288,TEL-PPO,55.0,456,baseline,7898.45361328125,26810.564453125
3088384,TEL-PPO,55.0,456,baseline,7910.38427734375,26798.357421875
3092480,TEL-PPO,55.0,456,baseline,7935.6875,26753.0703125
3096576,TEL-PPO,55.0,456,baseline,7922.14111328125,26749.1328125
3100672,TEL-PPO,55.0,456,baseline,7942.9814453125,26719.6328125
3104768,TEL-PPO,55.0,456,baseline,7931.154296875,26740.8828125
3108864,TEL-PPO,55.0,456,baseline,7949.86669921875,26740.681640625
3112960,TEL-PPO,55.0,456,baseline,7941.98046875,26761.275390625
3117056,TEL-PPO,55.0,456,baseline,7928.91650390625,26793.931640625
3121152,TEL-PPO,55.0,456,baseline,7918.3154296875,26819.357421875
3125248,TEL-PPO,55.0,456,baseline,7895.74658203125,26853.5390625
3129344,TEL-PPO,55.0,456,baseline,7883.29052734375,26908.974609375
3133440,TEL-PPO,55.0,456,baseline,7907.30419921875,26948.34765625
3137536,TEL-PPO,55.0,456,baseline,7920.4619140625,26975.509765625
3141632,TEL-PPO,55.0,456,baseline,7947.98681640625,26947.255859375
3145728,TEL-PPO,55.0,456,baseline,7966.01416015625,26918.9140625
3149824,TEL-PPO,55.0,456,baseline,7945.00927734375,26919.755859375
3153920,TEL-PPO,55.0,456,baseline,7934.57958984375,26917.720703125
3158016,TEL-PPO,55.0,456,baseline,7956.14013671875,26895.58203125
3162112,TEL-PPO,55.0,456,baseline,7959.32275390625,26932.130859375
3166208,TEL-PPO,55.0,456,baseline,8003.88818359375,27180.080078125
3170304,TEL-PPO,55.0,456,baseline,8069.2265625,27422.71484375
3174400,TEL-PPO,55.0,456,baseline,8070.3896484375,27578.044921875
3178496,TEL-PPO,55.0,456,baseline,8060.43701171875,27669.92578125
3182592,TEL-PPO,55.0,456,baseline,8057.7587890625,27738.017578125
3186688,TEL-PPO,55.0,456,baseline,8030.78955078125,27795.953125
3190784,TEL-PPO,55.0,456,baseline,8013.009765625,27854.912109375
3194880,TEL-PPO,55.0,456,baseline,8027.85302734375,27909.486328125
3198976,TEL-PPO,55.0,456,baseline,8017.4697265625,27953.51953125
3203072,TEL-PPO,55.0,456,baseline,8002.76318359375,27996.314453125
3207168,TEL-PPO,55.0,456,baseline,7992.58251953125,28062.005859375
3211264,TEL-PPO,55.0,456,baseline,7954.6669921875,28114.48828125
3215360,TEL-PPO,55.0,456,baseline,7924.20849609375,28157.595703125
3219456,TEL-PPO,55.0,456,baseline,7931.3388671875,28173.857421875
3223552,TEL-PPO,55.0,456,baseline,7934.0078125,28188.30859375
3227648,TEL-PPO,55.0,456,baseline,7908.76611328125,28222.3515625
3231744,TEL-PPO,55.0,456,baseline,7890.40380859375,28247.607421875
3235840,TEL-PPO,55.0,456,baseline,7876.86962890625,28263.669921875
3239936,TEL-PPO,55.0,456,baseline,7863.66796875,28297.6484375
3244032,TEL-PPO,55.0,456,baseline,7866.31884765625,28328.65234375
3248128,TEL-PPO,55.0,456,baseline,7841.1015625,28366.7890625
3252224,TEL-PPO,55.0,456,baseline,7846.23291015625,28372.248046875
3256320,TEL-PPO,55.0,456,baseline,7828.9931640625,28403.875
3260416,TEL-PPO,55.0,456,baseline,7841.65771484375,28541.599609375
3264512,TEL-PPO,55.0,456,baseline,7817.01806640625,28603.68359375
3268608,TEL-PPO,55.0,456,baseline,7823.68115234375,28657.228515625
3272704,TEL-PPO,55.0,456,baseline,7842.98828125,28640.900390625
3276800,TEL-PPO,55.0,456,baseline,7862.48486328125,28631.833984375
3280896,TEL-PPO,55.0,456,baseline,7834.146484375,28690.4921875
3284992,TEL-PPO,55.0,456,baseline,7823.3857421875,28709.03515625
3289088,TEL-PPO,55.0,456,baseline,7816.40478515625,28669.322265625
3293184,TEL-PPO,55.0,456,baseline,7811.36474609375,28659.58203125
3297280,TEL-PPO,55.0,456,baseline,7831.869140625,28639.294921875
3301376,TEL-PPO,55.0,456,baseline,7817.35302734375,28675.037109375
3305472,TEL-PPO,55.0,456,baseline,7780.0068359375,28724.7734375
3309568,TEL-PPO,55.0,456,baseline,7768.96875,28752.546875
3313664,TEL-PPO,55.0,456,baseline,7806.90869140625,28719.166015625
3317760,TEL-PPO,55.0,456,baseline,7783.56298828125,28752.556640625
3321856,TEL-PPO,55.0,456,baseline,7817.38671875,28722.0703125
3325952,TEL-PPO,55.0,456,baseline,7839.50537109375,28697.103515625
3330048,TEL-PPO,55.0,456,baseline,7824.689453125,28752.412109375
3334144,TEL-PPO,55.0,456,baseline,7824.52734375,28848.109375
3338240,TEL-PPO,55.0,456,baseline,7789.18896484375,28890.966796875
3342336,TEL-PPO,55.0,456,baseline,7760.15869140625,28925.376953125
3346432,TEL-PPO,55.0,456,baseline,7774.140625,28906.234375
3350528,TEL-PPO,55.0,456,baseline,7782.13525390625,28929.51953125
0,TEL-PPO,55.0,68,baseline,79.07353210449219,91.6975326538086
4096,TEL-PPO,55.0,68,baseline,76.62947082519531,93.85737609863281
8192,TEL-PPO,55.0,68,baseline,74.22669982910156,96.00812530517578
12288,TEL-PPO,55.0,68,baseline,71.8481674194336,98.12283325195312
16384,TEL-PPO,55.0,68,baseline,68.91835021972656,100.71232604980469
20480,TEL-PPO,55.0,68,baseline,66.06700134277344,103.26622772216797
24576,TEL-PPO,55.0,68,baseline,63.286468505859375,105.7491226196289
28672,TEL-PPO,55.0,68,baseline,60.59117889404297,108.16104888916016
32768,TEL-PPO,55.0,68,baseline,58.02024459838867,110.53855895996094
36864,TEL-PPO,55.0,68,baseline,56.058868408203125,112.40478515625
40960,TEL-PPO,55.0,68,baseline,53.72777557373047,114.68058013916016
45056,TEL-PPO,55.0,68,baseline,51.513023376464844,116.79337310791016
49152,TEL-PPO,55.0,68,baseline,49.45475387573242,118.76256561279297
53248,TEL-PPO,55.0,68,baseline,47.60613250732422,120.65491485595703
57344,TEL-PPO,55.0,68,baseline,45.97749710083008,122.48907470703125
61440,TEL-PPO,55.0,68,baseline,44.041954040527344,124.77532958984375
65536,TEL-PPO,55.0,68,baseline,42.3218994140625,126.83135986328125
69632,TEL-PPO,55.0,68,baseline,41.07605743408203,128.53973388671875
73728,TEL-PPO,55.0,68,baseline,40.077171325683594,130.0675048828125
77824,TEL-PPO,55.0,68,baseline,39.267051696777344,131.60047912597656
81920,TEL-PPO,55.0,68,baseline,75.06715393066406,257.9004821777344
86016,TEL-PPO,55.0,68,baseline,111.59565734863281,389.2165832519531
90112,TEL-PPO,55.0,68,baseline,148.86111450195312,526.2827758789062
94208,TEL-PPO,55.0,68,baseline,187.2847442626953,666.3189086914062
98304,TEL-PPO,55.0,68,baseline,226.29974365234375,812.4276123046875
102400,TEL-PPO,55.0,68,baseline,268.3556823730469,964.4231567382812
106496,TEL-PPO,55.0,68,baseline,311.102783203125,1126.1817626953125
110592,TEL-PPO,55.0,68,baseline,355.51019287109375,1293.178466796875
114688,TEL-PPO,55.0,68,baseline,400.9661865234375,1463.90576171875
118784,TEL-PPO,55.0,68,baseline,448.92950439453125,1644.473876953125
122880,TEL-PPO,55.0,68,baseline,498.2770690917969,1832.01513671875
126976,TEL-PPO,55.0,68,baseline,550.535400390625,2022.514404296875
131072,TEL-PPO,55.0,68,baseline,604.2791748046875,2226.681396484375
135168,TEL-PPO,55.0,68,baseline,655.8804931640625,2433.590087890625
139264,TEL-PPO,55.0,68,baseline,712.82861328125,2642.611083984375
143360,TEL-PPO,55.0,68,baseline,768.9893798828125,2859.526611328125
147456,TEL-PPO,55.0,68,baseline,826.3843383789062,3086.890625
151552,TEL-PPO,55.0,68,baseline,889.9677124023438,3334.6357421875
155648,TEL-PPO,55.0,68,baseline,955.4273681640625,3593.16455078125
159744,TEL-PPO,55.0,68,baseline,1025.790283203125,3857.42431640625
163840,TEL-PPO,55.0,68,baseline,1091.9425048828125,4124.22705078125
167936,TEL-PPO,55.0,68,baseline,1165.1605224609375,4379.47265625
172032,TEL-PPO,55.0,68,baseline,1233.876953125,4657.986328125
176128,TEL-PPO,55.0,68,baseline,1317.1146240234375,4956.4677734375
180224,TEL-PPO,55.0,68,baseline,1395.417236328125,5260.43408203125
184320,TEL-PPO,55.0,68,baseline,1481.08251953125,5564.54541015625
188416,TEL-PPO,55.0,68,baseline,1555.65283203125,5848.77587890625
192512,TEL-PPO,55.0,68,baseline,1627.5062255859375,6157.13671875
196608,TEL-PPO,55.0,68,baseline,1711.297119140625,6457.11669921875
200704,TEL-PPO,55.0,68,baseline,1805.856689453125,6791.7578125
204800,TEL-PPO,55.0,68,baseline,1892.5235595703125,7101.40576171875
208896,TEL-PPO,55.0,68,baseline,1970.6102294921875,7365.6240234375
212992,TEL-PPO,55.0,68,baseline,2039.76318359375,7669.55712890625
217088,TEL-PPO,55.0,68,baseline,2135.330322265625,8022.96337890625
221184,TEL-PPO,55.0,68,baseline,2233.579833984375,8416.8173828125
225280,TEL-PPO,55.0,68,baseline,2353.671142578125,8810.4423828125
229376,TEL-PPO,55.0,68,baseline,2443.1484375,9197.3251953125
233472,TEL-PPO,55.0,68,baseline,2543.994384765625,9543.845703125
237568,TEL-PPO,55.0,68,baseline,2629.048583984375,9895.69140625
241664,TEL-PPO,55.0,68,baseline,2720.958740234375,10281.880859375
245760,TEL-PPO,55.0,68,baseline,2850.937255859375,10753.701171875
249856,TEL-PPO,55.0,68,baseline,2971.4482421875,11224.6748046875
253952,TEL-PPO,55.0,68,baseline,3086.2138671875,11590.443359375
258048,TEL-PPO,55.0,68,baseline,3184.623779296875,12011.9794921875
262144,TEL-PPO,55.0,68,baseline,3253.197509765625,12346.0283203125
266240,TEL-PPO,55.0,68,baseline,3360.127197265625,12696.52734375
270336,TEL-PPO,55.0,68,baseline,3472.897705078125,13112.5244140625
274432,TEL-PPO,55.0,68,baseline,3580.5380859375,13533.6142578125
278528,TEL-PPO,55.0,68,baseline,3717.98974609375,14043.27734375
282624,TEL-PPO,55.0,68,baseline,3834.840087890625,14504.8125
286720,TEL-PPO,55.0,68,baseline,3841.1318359375,14623.0166015625
290816,TEL-PPO,55.0,68,baseline,3867.631591796875,14713.6904296875
