step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
913408,TEL-PPO,55.0,45,baseline,38.9590122033842,38.96036019548778,38.957664211280616,28.92561983471074
917504,TEL-PPO,55.0,45,baseline,38.89813907723878,38.891854155808794,38.90442399866877,28.92561983471074
921600,TEL-PPO,55.0,45,baseline,38.88085516402487,38.874354375526245,38.8873559525235,28.92561983471074
925696,TEL-PPO,55.0,45,baseline,38.94221325404945,38.94815889932223,38.93626760877666,28.92561983471074
929792,TEL-PPO,55.0,45,baseline,39.08575569931412,39.08424974884834,39.087261649779904,28.92561983471074
933888,TEL-PPO,55.0,45,baseline,39.065300638787434,39.05953474529085,39.071066532284014,28.92561983471074
937984,TEL-PPO,55.0,45,baseline,38.995791187044226,38.99427288956936,38.99730948451909,28.92561983471074
942080,TEL-PPO,55.0,45,baseline,39.09080163855103,39.09137720428407,39.09022607281798,28.92561983471074
946176,TEL-PPO,55.0,45,baseline,39.121798938605906,39.12994669377813,39.11365118343369,28.92561983471074
950272,TEL-PPO,55.0,45,baseline,39.24507805705074,39.24407285638156,39.246083257719924,28.92561983471074
954368,TEL-PPO,55.0,45,baseline,39.2579349749722,39.25927178747945,39.25659816246496,28.92561983471074
958464,TEL-PPO,55.0,45,baseline,39.27830241201446,39.28191225696354,39.27469256706539,28.92561983471074
962560,TEL-PPO,55.0,45,baseline,39.41211430076511,39.414057760499425,39.4101708410308,28.92561983471074
966656,TEL-PPO,55.0,45,baseline,39.37739387806509,39.37362469453362,39.38116306159656,28.92561983471074
970752,TEL-PPO,55.0,45,baseline,39.480025180615414,39.47827428393058,39.48177607730024,28.92561983471074
974848,TEL-PPO,55.0,45,baseline,39.50243118871002,39.50954135786729,39.495321019552755,28.92561983471074
978944,TEL-PPO,55.0,45,baseline,39.47695324895904,39.47103799600145,39.482868501916634,28.92561983471074
983040,TEL-PPO,55.0,45,baseline,39.52840418135749,39.530413875356466,39.526394487358516,28.92561983471074
987136,TEL-PPO,55.0,45,baseline,39.67341046407821,39.67077282443646,39.67604810371996,28.92561983471074
991232,TEL-PPO,55.0,45,baseline,39.79069943260399,39.791216248646364,39.79018261656161,28.92561983471074
995328,TEL-PPO,55.0,45,baseline,39.88148062536493,39.88395744934686,39.879003801383,28.92561983471074
999424,TEL-PPO,55.0,45,baseline,39.94187127053739,39.93687012698512,39.946872414089654,28.92561983471074
1003520,TEL-PPO,55.0,45,baseline,40.09378163097428,40.0915267281235,40.09603653382506,28.92561983471074
1007616,TEL-PPO,55.0,45,baseline,40.05466561438515,40.05465076677504,40.05468046199526,28.92561983471074
1011712,TEL-PPO,55.0,45,baseline,40.06136533292014,40.064427916891894,40.058302748948385,28.92561983471074
1015808,TEL-PPO,55.0,45,baseline,40.247320458758594,40.25351442582897,40.24112649168822,28.92561983471074
1019904,TEL-PPO,55.0,45,baseline,40.101454544346765,40.09593843482432,40.10697065386922,28.92561983471074
1024000,TEL-PPO,55.0,45,baseline,39.9997840425932,40.00112681649638,39.998441268690016,28.92561983471074
1028096,TEL-PPO,55.0,45,baseline,39.94332072325052,39.938653651624904,39.94798779487614,28.92561983471074
1032192,TEL-PPO,55.0,45,baseline,39.971126369666294,39.96994385682046,39.972308882512124,28.92561983471074
1036288,TEL-PPO,55.0,45,baseline,39.947692507412214,39.94802198931573,39.94736302550871,28.92561983471074
1040384,TEL-PPO,55.0,45,baseline,39.968649627640886,39.96434591431183,39.97295334096994,28.92561983471074
1044480,TEL-PPO,55.0,45,baseline,40.1257949378342,40.12465010210877,40.12693977355963,28.92561983471074
1048576,TEL-PPO,55.0,45,baseline,40.23080902127542,40.232378575019524,40.229239467531315,28.92561983471074
1052672,TEL-PPO,55.0,45,baseline,40.20089176157489,40.19798007886857,40.203803444281206,28.92561983471074
1056768,TEL-PPO,55.0,45,baseline,40.27196696493774,40.27513848897074,40.26879544090474,28.92561983471074
1060864,TEL-PPO,55.0,45,baseline,40.41806679824369,40.41958245821305,40.416551138274336,28.92561983471074
1064960,TEL-PPO,55.0,45,baseline,40.517423205077606,40.52358495257789,40.51126145757732,28.92561983471074
1069056,TEL-PPO,55.0,45,baseline,40.43586035445336,40.43213166762153,40.43958904128519,28.92561983471074
1073152,TEL-PPO,55.0,45,baseline,40.34326983569183,40.34703552350393,40.33950414787972,28.92561983471074
1077248,TEL-PPO,55.0,45,baseline,40.321536196395655,40.31962414830909,40.32344824448222,28.92561983471074
1081344,TEL-PPO,55.0,45,baseline,40.33683714456852,40.33816348016254,40.335510808974504,28.92561983471074
1085440,TEL-PPO,55.0,45,baseline,40.41770788189024,40.41781585663562,40.41759990714485,28.92561983471074
1089536,TEL-PPO,55.0,45,baseline,40.424850996118096,40.42282042559245,40.42688156664374,28.92561983471074
1093632,TEL-PPO,55.0,45,baseline,40.51134610129519,40.51173341274254,40.51095878984784,28.92561983471074
1097728,TEL-PPO,55.0,45,baseline,40.44015218224372,40.437669590115576,40.442634774371875,28.92561983471074
1101824,TEL-PPO,55.0,45,baseline,40.5005493918434,40.50159117858872,40.49950760509808,28.92561983471074
1105920,TEL-PPO,55.0,45,baseline,40.40769012691454,40.40169980376964,40.41368045005944,28.92561983471074
1110016,TEL-PPO,55.0,45,baseline,40.41254701837894,40.41531808674329,40.409775950014584,28.92561983471074
1114112,TEL-PPO,55.0,45,baseline,40.33876477694143,40.33944161888215,40.338087935000715,28.92561983471074
1118208,TEL-PPO,55.0,45,baseline,40.251409088261525,40.2519212877379,40.25089688878514,28.92561983471074
1122304,TEL-PPO,55.0,45,baseline,40.1351743778214,40.137050596065784,40.133298159577016,28.92561983471074
1126400,TEL-PPO,55.0,45,baseline,40.0969205368311,40.08376160729692,40.11007946636528,28.92561983471074
1130496,TEL-PPO,55.0,45,baseline,40.212633196264505,40.212062114849815,40.213204277679196,28.92561983471074
1134592,TEL-PPO,55.0,45,baseline,40.21151500474667,40.21001982130117,40.21301018819218,28.92561983471074
1138688,TEL-PPO,55.0,45,baseline,40.178343685809466,40.177190813235846,40.17949655838309,28.92561983471074
1142784,TEL-PPO,55.0,45,baseline,40.101298036985156,40.09333551488824,40.10926055908207,28.92561983471074
1146880,TEL-PPO,55.0,45,baseline,40.14272135263312,40.13843530137095,40.14700740389528,28.92561983471074
1150976,TEL-PPO,55.0,45,baseline,40.07063472550364,40.07338584773239,40.06788360327489,28.92561983471074
1155072,TEL-PPO,55.0,45,baseline,40.03298676852139,40.03070501144972,40.03526852559306,28.92561983471074
1159168,TEL-PPO,55.0,45,baseline,39.93090425152333,39.92620369140062,39.93560481164603,28.92561983471074
1163264,TEL-PPO,55.0,45,baseline,39.932173403445645,39.92935030069199,39.93499650619929,28.92561983471074
1167360,TEL-PPO,55.0,45,baseline,39.88679494056849,39.8945411099121,39.87904877122489,28.92561983471074
1171456,TEL-PPO,55.0,45,baseline,40.02870817715301,40.0277348635717,40.02968149073432,28.92561983471074
1175552,TEL-PPO,55.0,45,baseline,40.07159512490035,40.07285817153749,40.070332078263206,28.92561983471074
1179648,TEL-PPO,55.0,45,baseline,40.166803158354114,40.16841847728957,40.16518783941865,28.92561983471074
1183744,TEL-PPO,55.0,45,baseline,40.02151235146458,40.02753517124806,40.0154895316811,28.92561983471074
1187840,TEL-PPO,55.0,45,baseline,39.907380670309195,39.9126949459315,39.9020663946869,28.92561983471074
1191936,TEL-PPO,55.0,45,baseline,39.9021124891006,39.90845511481177,39.89576986338943,28.92561983471074
1196032,TEL-PPO,55.0,45,baseline,39.933559548109756,39.92588452063503,39.94123457558449,28.92561983471074
1200128,TEL-PPO,55.0,45,baseline,39.97666714480141,39.971885606646524,39.981448682956305,28.92561983471074
1204224,TEL-PPO,55.0,45,baseline,39.96668550604946,39.97263899724936,39.960732014849555,28.92561983471074
1208320,TEL-PPO,55.0,45,baseline,40.01959987590087,40.023045216687024,40.01615453511472,28.92561983471074
1212416,TEL-PPO,55.0,45,baseline,40.04630069760602,40.04510406125328,40.047497333958766,28.92561983471074
1216512,TEL-PPO,55.0,45,baseline,39.9532607649453,39.95360503066327,39.95291649922733,28.92561983471074
1220608,TEL-PPO,55.0,45,baseline,40.000685616862086,40.00121329538528,40.0001579383389,28.92561983471074
1224704,TEL-PPO,55.0,45,baseline,40.05873102042827,40.06036402657631,40.057098014280236,28.92561983471074
1228800,TEL-PPO,55.0,45,baseline,40.07403552718458,40.07164983544501,40.076421218924146,28.92561983471074
1232896,TEL-PPO,55.0,45,baseline,40.156568701378916,40.1522611007094,40.160876302048436,28.92561983471074
1236992,TEL-PPO,55.0,45,baseline,40.15722859092064,40.156603171490126,40.15785401035115,28.92561983471074
1241088,TEL-PPO,55.0,45,baseline,40.04176236223432,40.041377019137144,40.042147705331494,28.92561983471074
1245184,TEL-PPO,55.0,45,baseline,40.11199945257982,40.11811046674853,40.105888438411114,28.92561983471074
1249280,TEL-PPO,55.0,45,baseline,40.21438446640976,40.218209496699444,40.21055943612008,28.92561983471074
1253376,TEL-PPO,55.0,45,baseline,40.22132970951499,40.21908036619425,40.223579052835724,28.92561983471074
1257472,TEL-PPO,55.0,45,baseline,40.14754245942454,40.16093513555824,40.134149783290844,28.92561983471074
1261568,TEL-PPO,55.0,45,baseline,40.107644340954764,40.11107598803932,40.10421269387021,28.92561983471074
1265664,TEL-PPO,55.0,45,baseline,39.941939492709906,39.946788119152174,39.93709086626764,28.92561983471074
1269760,TEL-PPO,55.0,45,baseline,39.80667724227527,39.8050589440391,39.80829554051145,28.92561983471074
1273856,TEL-PPO,55.0,45,baseline,39.70224201213567,39.70057604927574,39.7039079749956,28.92561983471074
1277952,TEL-PPO,55.0,45,baseline,39.768437535967706,39.77017444744706,39.76670062448835,28.92561983471074
1282048,TEL-PPO,55.0,45,baseline,39.93609025236223,39.94530080445108,39.926879700273375,28.92561983471074
1286144,TEL-PPO,55.0,45,baseline,39.82658199826247,39.82481320016072,39.82835079636422,28.92561983471074
1290240,TEL-PPO,55.0,45,baseline,39.74850590387359,39.744721668772414,39.75229013897477,28.92561983471074
1294336,TEL-PPO,55.0,45,baseline,39.81163542810823,39.803497089073005,39.81977376714346,28.92561983471074
1298432,TEL-PPO,55.0,45,baseline,39.76061027683314,39.75816993787874,39.76305061578754,28.92561983471074
1302528,TEL-PPO,55.0,45,baseline,39.713803622871694,39.70928999222825,39.71831725351513,28.92561983471074
1306624,TEL-PPO,55.0,45,baseline,39.69602827727799,39.696374678984256,39.69568187557173,28.92561983471074
1310720,TEL-PPO,55.0,45,baseline,39.69946536608039,39.70017748698595,39.69875324517483,28.92561983471074
1314816,TEL-PPO,55.0,45,baseline,39.5865455479361,39.58674865867936,39.58634243719283,28.92561983471074
1318912,TEL-PPO,55.0,45,baseline,39.51804737234502,39.51108445320298,39.52501029148706,28.92561983471074
1323008,TEL-PPO,55.0,45,baseline,39.36887425137682,39.37173316348338,39.36601533927028,28.92561983471074
1327104,TEL-PPO,55.0,45,baseline,39.24782005324958,39.248828968033266,39.24681113846591,28.92561983471074
1331200,TEL-PPO,55.0,45,baseline,39.34123931452626,39.341799759305985,39.34067886974653,28.92561983471074
1335296,TEL-PPO,55.0,45,baseline,39.4461451843381,39.447868562303455,39.444421806372745,28.92561983471074
1339392,TEL-PPO,55.0,45,baseline,39.3323393994942,39.33194261603061,39.332736182957795,28.92561983471074
1343488,TEL-PPO,55.0,45,baseline,39.296662856359035,39.29699270613493,39.29633300658314,28.92561983471074
1347584,TEL-PPO,55.0,45,baseline,39.274557108525215,39.28373801428829,39.26537620276215,28.92561983471074
1351680,TEL-PPO,55.0,45,baseline,39.15769652323796,39.15126765239978,39.164125394076144,28.92561983471074
1355776,TEL-PPO,55.0,45,baseline,39.193064051680224,39.19889992661775,39.1872281767427,28.92561983471074
1359872,TEL-PPO,55.0,45,baseline,39.18432729411871,39.19113856833425,39.177516019903166,28.92561983471074
1363968,TEL-PPO,55.0,45,baseline,39.28426128625868,39.281525962054594,39.286996610462765,28.92561983471074
1368064,TEL-PPO,55.0,45,baseline,39.19963956810537,39.20003646053377,39.19924267567696,28.92561983471074
1372160,TEL-PPO,55.0,45,baseline,39.19698340166355,39.197059938684035,39.19690686464307,28.92561983471074
1376256,TEL-PPO,55.0,45,baseline,39.13583547715099,39.13908771332353,39.132583240978455,28.92561983471074
1380352,TEL-PPO,55.0,45,baseline,39.235190832056055,39.234923883341125,39.235457780770986,28.92561983471074
1384448,TEL-PPO,55.0,45,baseline,39.17609452735621,39.17250404134381,39.17968501336861,28.92561983471074
1388544,TEL-PPO,55.0,45,baseline,39.20118745742361,39.19655559677624,39.20581931807097,28.92561983471074
1392640,TEL-PPO,55.0,45,baseline,39.288138931617084,39.29222427867342,39.284053584560745,28.92561983471074
1396736,TEL-PPO,55.0,45,baseline,39.3656715815887,39.36368428636344,39.367658876813955,28.92561983471074
1400832,TEL-PPO,55.0,45,baseline,39.308424611575745,39.308307699858965,39.308541523292526,28.92561983471074
1404928,TEL-PPO,55.0,45,baseline,39.23971375217652,39.23641519062208,39.24301231373096,28.92561983471074
1409024,TEL-PPO,55.0,45,baseline,39.25517584243784,39.253909668885136,39.25644201599055,28.92561983471074
1413120,TEL-PPO,55.0,45,baseline,39.3414941993542,39.344663625582946,39.33832477312545,28.92561983471074
1417216,TEL-PPO,55.0,45,baseline,39.22781627904624,39.227216131053865,39.22841642703862,28.92561983471074
1421312,TEL-PPO,55.0,45,baseline,39.23131130170087,39.231364272534904,39.231258330866844,28.92561983471074
1425408,TEL-PPO,55.0,45,baseline,39.310870783403516,39.317045765928924,39.3046958008781,28.92561983471074
1429504,TEL-PPO,55.0,45,baseline,39.42169094085705,39.420511105097916,39.42287077661617,28.92561983471074
1433600,TEL-PPO,55.0,45,baseline,39.32664122432476,39.322610946372144,39.330671502277376,28.92561983471074
1437696,TEL-PPO,55.0,45,baseline,39.28429218055682,39.27656404208399,39.29202031902964,28.92561983471074
1441792,TEL-PPO,55.0,45,baseline,39.361345326062306,39.36126023530953,39.36143041681508,28.92561983471074
1445888,TEL-PPO,55.0,45,baseline,39.51920362422236,39.50835865736009,39.53004859108463,28.92561983471074
1449984,TEL-PPO,55.0,45,baseline,39.63426966127004,39.632767556235166,39.635771766304906,28.92561983471074
1454080,TEL-PPO,55.0,45,baseline,39.61561984661958,39.61978061497198,39.611459078267174,28.92561983471074
1458176,TEL-PPO,55.0,45,baseline,39.455170182976836,39.45722678210582,39.45311358384785,28.92561983471074
1462272,TEL-PPO,55.0,45,baseline,39.31223122589287,39.31190669815985,39.312555753625894,28.92561983471074
1466368,TEL-PPO,55.0,45,baseline,39.39219129271815,39.3905046004802,39.3938779849561,28.92561983471074
1470464,TEL-PPO,55.0,45,baseline,39.438938231673134,39.44405645411476,39.43382000923151,28.92561983471074
1474560,TEL-PPO,55.0,45,baseline,39.315826311241906,39.31782551389198,39.31382710859184,28.92561983471074
1478656,TEL-PPO,55.0,45,baseline,39.369747109245424,39.36841759737573,39.371076621115115,28.92561983471074
1482752,TEL-PPO,55.0,45,baseline,39.51071834936731,39.50457946863021,39.51685723010441,28.92561983471074
1486848,TEL-PPO,55.0,45,baseline,39.63674404891202,39.63648676499717,39.63700133282686,28.92561983471074
1490944,TEL-PPO,55.0,45,baseline,39.72895126510426,39.72999838832783,39.72790414188068,28.92561983471074
1495040,TEL-PPO,55.0,45,baseline,39.79448813945052,39.797743135131874,39.79123314376916,28.92561983471074
1499136,TEL-PPO,55.0,45,baseline,39.93820131476974,39.94022711738957,39.936175512149916,28.92561983471074
1503232,TEL-PPO,55.0,45,baseline,40.07813293067737,40.08085762243716,40.07540823891758,28.92561983471074
1507328,TEL-PPO,55.0,45,baseline,40.0606644265354,40.063088187016604,40.0582406660542,28.92561983471074
1511424,TEL-PPO,55.0,45,baseline,40.020551766734606,40.02387275267408,40.01723078079513,28.92561983471074
1515520,TEL-PPO,55.0,45,baseline,39.93695820495492,39.92951549496503,39.94440091494481,28.92561983471074
1519616,TEL-PPO,55.0,45,baseline,39.97860799543564,39.970410623587696,39.98680536728358,28.92561983471074
1523712,TEL-PPO,55.0,45,baseline,40.14837407460438,40.1465569194406,40.15019122976815,28.92561983471074
1527808,TEL-PPO,55.0,45,baseline,40.15936289308586,40.16002619825291,40.15869958791882,28.92561983471074
1531904,TEL-PPO,55.0,45,baseline,40.308714837301544,40.305594622157514,40.31183505244557,28.92561983471074
1536000,TEL-PPO,55.0,45,baseline,40.41688167769467,40.42604643758389,40.407716917805445,28.92561983471074
1540096,TEL-PPO,55.0,45,baseline,40.31582348141811,40.31367012392728,40.31797683890894,28.92561983471074
1544192,TEL-PPO,55.0,45,baseline,40.20453308708959,40.204948785714585,40.20411738846458,28.92561983471074
1548288,TEL-PPO,55.0,45,baseline,40.28650314733382,40.28968189284197,40.28332440182567,28.92561983471074
1552384,TEL-PPO,55.0,45,baseline,40.26475395029421,40.26198895555003,40.26751894503838,28.92561983471074
1556480,TEL-PPO,55.0,45,baseline,40.20147115830335,40.20501137338588,40.19793094322082,28.92561983471074
1560576,TEL-PPO,55.0,45,baseline,40.07391191693027,40.07851782627403,40.06930600758651,28.92561983471074
1564672,TEL-PPO,55.0,45,baseline,40.1038493230008,40.100009866990085,40.107688779011525,28.92561983471074
1568768,TEL-PPO,55.0,45,baseline,40.11685008835045,40.11784744169559,40.11585273500532,28.92561983471074
1572864,TEL-PPO,55.0,45,baseline,40.214867982082126,40.21339273266491,40.21634323149935,28.92561983471074
1576960,TEL-PPO,55.0,45,baseline,40.266889635939144,40.26774319354443,40.266036078333855,28.92561983471074
1581056,TEL-PPO,55.0,45,baseline,40.43201331607993,40.43118422944098,40.432842402718876,28.92561983471074
1585152,TEL-PPO,55.0,45,baseline,40.557721007149716,40.55331324879089,40.56212876550854,28.92561983471074
1589248,TEL-PPO,55.0,45,baseline,40.454894362948714,40.45670092012721,40.45308780577022,28.92561983471074
1593344,TEL-PPO,55.0,45,baseline,40.50793302804233,40.503811639733655,40.51205441635101,28.92561983471074
