step,method,q,seed,ablation,effort_mean,theoretical_effort
24576,TEL-PPO,55.0,123,baseline,103.9290503989906,39.772727272727266
24576,TEL-PPO,55.0,123,baseline,103.9290503989906,39.772727272727266
28672,TEL-PPO,55.0,123,baseline,101.65809116978188,39.772727272727266
28672,TEL-PPO,55.0,123,baseline,101.65809116978188,39.772727272727266
28672,TEL-PPO,55.0,123,baseline,101.65809116978188,39.772727272727266
32768,TEL-PPO,55.0,123,baseline,99.5365806668996,39.772727272727266
32768,TEL-PPO,55.0,123,baseline,99.5365806668996,39.772727272727266
32768,TEL-PPO,55.0,123,baseline,99.5365806668996,39.772727272727266
36864,TEL-PPO,55.0,123,baseline,97.22893286216993,39.772727272727266
36864,TEL-PPO,55.0,123,baseline,97.22893286216993,39.772727272727266
36864,TEL-PPO,55.0,123,baseline,97.22893286216993,39.772727272727266
40960,TEL-PPO,55.0,123,baseline,95.31449237465871,39.772727272727266
40960,TEL-PPO,55.0,123,baseline,95.31449237465871,39.772727272727266
40960,TEL-PPO,55.0,123,baseline,95.31449237465871,39.772727272727266
45056,TEL-PPO,55.0,123,baseline,93.27138999383894,39.772727272727266
45056,TEL-PPO,55.0,123,baseline,93.27138999383894,39.772727272727266
45056,TEL-PPO,55.0,123,baseline,93.27138999383894,39.772727272727266
49152,TEL-PPO,55.0,123,baseline,91.47390140872461,39.772727272727266
49152,TEL-PPO,55.0,123,baseline,91.47390140872461,39.772727272727266
49152,TEL-PPO,55.0,123,baseline,91.47390140872461,39.772727272727266
53248,TEL-PPO,55.0,123,baseline,89.44752388680371,39.772727272727266
53248,TEL-PPO,55.0,123,baseline,89.44752388680371,39.772727272727266
53248,TEL-PPO,55.0,123,baseline,89.44752388680371,39.772727272727266
57344,TEL-PPO,55.0,123,baseline,87.70207421667872,39.772727272727266
57344,TEL-PPO,55.0,123,baseline,87.70207421667872,39.772727272727266
57344,TEL-PPO,55.0,123,baseline,87.70207421667872,39.772727272727266
61440,TEL-PPO,55.0,123,baseline,86.2411020155994,39.772727272727266
61440,TEL-PPO,55.0,123,baseline,86.2411020155994,39.772727272727266
61440,TEL-PPO,55.0,123,baseline,86.2411020155994,39.772727272727266
65536,TEL-PPO,55.0,123,baseline,84.80179742071776,39.772727272727266
65536,TEL-PPO,55.0,123,baseline,84.80179742071776,39.772727272727266
65536,TEL-PPO,55.0,123,baseline,84.80179742071776,39.772727272727266
69632,TEL-PPO,55.0,123,baseline,83.11666269600384,39.772727272727266
69632,TEL-PPO,55.0,123,baseline,83.11666269600384,39.772727272727266
69632,TEL-PPO,55.0,123,baseline,83.11666269600384,39.772727272727266
73728,TEL-PPO,55.0,123,baseline,81.7603146582843,39.772727272727266
73728,TEL-PPO,55.0,123,baseline,81.7603146582843,39.772727272727266
73728,TEL-PPO,55.0,123,baseline,81.7603146582843,39.772727272727266
77824,TEL-PPO,55.0,123,baseline,80.41920615918937,39.772727272727266
77824,TEL-PPO,55.0,123,baseline,80.41920615918937,39.772727272727266
77824,TEL-PPO,55.0,123,baseline,80.41920615918937,39.772727272727266
81920,TEL-PPO,55.0,123,baseline,79.12404096964747,39.772727272727266
81920,TEL-PPO,55.0,123,baseline,79.12404096964747,39.772727272727266
81920,TEL-PPO,55.0,123,baseline,79.12404096964747,39.772727272727266
86016,TEL-PPO,55.0,123,baseline,78.20769646344704,39.772727272727266
86016,TEL-PPO,55.0,123,baseline,78.20769646344704,39.772727272727266
86016,TEL-PPO,55.0,123,baseline,78.20769646344704,39.772727272727266
90112,TEL-PPO,55.0,123,baseline,77.59603783395133,39.772727272727266
90112,TEL-PPO,55.0,123,baseline,77.59603783395133,39.772727272727266
90112,TEL-PPO,55.0,123,baseline,77.59603783395133,39.772727272727266
94208,TEL-PPO,55.0,123,baseline,77.0794104174712,39.772727272727266
94208,TEL-PPO,55.0,123,baseline,77.0794104174712,39.772727272727266
94208,TEL-PPO,55.0,123,baseline,77.0794104174712,39.772727272727266
98304,TEL-PPO,55.0,123,baseline,76.81141682667655,39.772727272727266
98304,TEL-PPO,55.0,123,baseline,76.81141682667655,39.772727272727266
98304,TEL-PPO,55.0,123,baseline,76.81141682667655,39.772727272727266
102400,TEL-PPO,55.0,123,baseline,76.24376765638597,39.772727272727266
102400,TEL-PPO,55.0,123,baseline,76.24376765638597,39.772727272727266
102400,TEL-PPO,55.0,123,baseline,76.24376765638597,39.772727272727266
106496,TEL-PPO,55.0,123,baseline,76.09243842586875,39.772727272727266
106496,TEL-PPO,55.0,123,baseline,76.09243842586875,39.772727272727266
106496,TEL-PPO,55.0,123,baseline,76.09243842586875,39.772727272727266
110592,TEL-PPO,55.0,123,baseline,75.85723070893435,39.772727272727266
110592,TEL-PPO,55.0,123,baseline,75.85723070893435,39.772727272727266
110592,TEL-PPO,55.0,123,baseline,75.85723070893435,39.772727272727266
114688,TEL-PPO,55.0,123,baseline,75.73196830879901,39.772727272727266
114688,TEL-PPO,55.0,123,baseline,75.73196830879901,39.772727272727266
114688,TEL-PPO,55.0,123,baseline,75.73196830879901,39.772727272727266
118784,TEL-PPO,55.0,123,baseline,75.89014116767802,39.772727272727266
118784,TEL-PPO,55.0,123,baseline,75.89014116767802,39.772727272727266
118784,TEL-PPO,55.0,123,baseline,75.89014116767802,39.772727272727266
122880,TEL-PPO,55.0,123,baseline,75.59627822693437,39.772727272727266
122880,TEL-PPO,55.0,123,baseline,75.59627822693437,39.772727272727266
122880,TEL-PPO,55.0,123,baseline,75.59627822693437,39.772727272727266
126976,TEL-PPO,55.0,123,baseline,75.23224806319912,39.772727272727266
126976,TEL-PPO,55.0,123,baseline,75.23224806319912,39.772727272727266
126976,TEL-PPO,55.0,123,baseline,75.23224806319912,39.772727272727266
131072,TEL-PPO,55.0,123,baseline,75.07375737279654,39.772727272727266
131072,TEL-PPO,55.0,123,baseline,75.07375737279654,39.772727272727266
131072,TEL-PPO,55.0,123,baseline,75.07375737279654,39.772727272727266
135168,TEL-PPO,55.0,123,baseline,74.69910294376305,39.772727272727266
135168,TEL-PPO,55.0,123,baseline,74.69910294376305,39.772727272727266
135168,TEL-PPO,55.0,123,baseline,74.69910294376305,39.772727272727266
139264,TEL-PPO,55.0,123,baseline,74.82924234773955,39.772727272727266
139264,TEL-PPO,55.0,123,baseline,74.82924234773955,39.772727272727266
139264,TEL-PPO,55.0,123,baseline,74.82924234773955,39.772727272727266
143360,TEL-PPO,55.0,123,baseline,74.75569244194782,39.772727272727266
143360,TEL-PPO,55.0,123,baseline,74.75569244194782,39.772727272727266
143360,TEL-PPO,55.0,123,baseline,74.75569244194782,39.772727272727266
147456,TEL-PPO,55.0,123,baseline,74.50702912546691,39.772727272727266
147456,TEL-PPO,55.0,123,baseline,74.50702912546691,39.772727272727266
147456,TEL-PPO,55.0,123,baseline,74.50702912546691,39.772727272727266
151552,TEL-PPO,55.0,123,baseline,74.6954633966087,39.772727272727266
151552,TEL-PPO,55.0,123,baseline,74.6954633966087,39.772727272727266
151552,TEL-PPO,55.0,123,baseline,74.6954633966087,39.772727272727266
155648,TEL-PPO,55.0,123,baseline,74.90963080339134,39.772727272727266
155648,TEL-PPO,55.0,123,baseline,74.90963080339134,39.772727272727266
155648,TEL-PPO,55.0,123,baseline,74.90963080339134,39.772727272727266
159744,TEL-PPO,55.0,123,baseline,74.54557413700964,39.772727272727266
159744,TEL-PPO,55.0,123,baseline,74.54557413700964,39.772727272727266
159744,TEL-PPO,55.0,123,baseline,74.54557413700964,39.772727272727266
163840,TEL-PPO,55.0,123,baseline,74.3148953411727,39.772727272727266
163840,TEL-PPO,55.0,123,baseline,74.3148953411727,39.772727272727266
163840,TEL-PPO,55.0,123,baseline,74.3148953411727,39.772727272727266
167936,TEL-PPO,55.0,123,baseline,74.55190668255088,39.772727272727266
167936,TEL-PPO,55.0,123,baseline,74.55190668255088,39.772727272727266
167936,TEL-PPO,55.0,123,baseline,74.55190668255088,39.772727272727266
172032,TEL-PPO,55.0,123,baseline,74.60695722512897,39.772727272727266
172032,TEL-PPO,55.0,123,baseline,74.60695722512897,39.772727272727266
172032,TEL-PPO,55.0,123,baseline,74.60695722512897,39.772727272727266
176128,TEL-PPO,55.0,123,baseline,74.92596347816288,39.772727272727266
176128,TEL-PPO,55.0,123,baseline,74.92596347816288,39.772727272727266
176128,TEL-PPO,55.0,123,baseline,74.92596347816288,39.772727272727266
180224,TEL-PPO,55.0,123,baseline,74.69971068017188,39.772727272727266
180224,TEL-PPO,55.0,123,baseline,74.69971068017188,39.772727272727266
180224,TEL-PPO,55.0,123,baseline,74.69971068017188,39.772727272727266
184320,TEL-PPO,55.0,123,baseline,74.24639643356196,39.772727272727266
184320,TEL-PPO,55.0,123,baseline,74.24639643356196,39.772727272727266
184320,TEL-PPO,55.0,123,baseline,74.24639643356196,39.772727272727266
188416,TEL-PPO,55.0,123,baseline,74.42537423502665,39.772727272727266
188416,TEL-PPO,55.0,123,baseline,74.42537423502665,39.772727272727266
188416,TEL-PPO,55.0,123,baseline,74.42537423502665,39.772727272727266
192512,TEL-PPO,55.0,123,baseline,74.64941864926372,39.772727272727266
192512,TEL-PPO,55.0,123,baseline,74.64941864926372,39.772727272727266
192512,TEL-PPO,55.0,123,baseline,74.64941864926372,39.772727272727266
196608,TEL-PPO,55.0,123,baseline,74.81846550200112,39.772727272727266
196608,TEL-PPO,55.0,123,baseline,74.81846550200112,39.772727272727266
196608,TEL-PPO,55.0,123,baseline,74.81846550200112,39.772727272727266
200704,TEL-PPO,55.0,123,baseline,75.11268045008165,39.772727272727266
200704,TEL-PPO,55.0,123,baseline,75.11268045008165,39.772727272727266
200704,TEL-PPO,55.0,123,baseline,75.11268045008165,39.772727272727266
204800,TEL-PPO,55.0,123,baseline,75.02180385310226,39.772727272727266
204800,TEL-PPO,55.0,123,baseline,75.02180385310226,39.772727272727266
204800,TEL-PPO,55.0,123,baseline,75.02180385310226,39.772727272727266
208896,TEL-PPO,55.0,123,baseline,74.73881892673674,39.772727272727266
208896,TEL-PPO,55.0,123,baseline,74.73881892673674,39.772727272727266
208896,TEL-PPO,55.0,123,baseline,74.73881892673674,39.772727272727266
212992,TEL-PPO,55.0,123,baseline,74.81977860722694,39.772727272727266
212992,TEL-PPO,55.0,123,baseline,74.81977860722694,39.772727272727266
212992,TEL-PPO,55.0,123,baseline,74.81977860722694,39.772727272727266
217088,TEL-PPO,55.0,123,baseline,74.70124681852747,39.772727272727266
217088,TEL-PPO,55.0,123,baseline,74.70124681852747,39.772727272727266
217088,TEL-PPO,55.0,123,baseline,74.70124681852747,39.772727272727266
221184,TEL-PPO,55.0,123,baseline,74.65510748140528,39.772727272727266
221184,TEL-PPO,55.0,123,baseline,74.65510748140528,39.772727272727266
221184,TEL-PPO,55.0,123,baseline,74.65510748140528,39.772727272727266
225280,TEL-PPO,55.0,123,baseline,74.50313592609018,39.772727272727266
225280,TEL-PPO,55.0,123,baseline,74.50313592609018,39.772727272727266
225280,TEL-PPO,55.0,123,baseline,74.50313592609018,39.772727272727266
229376,TEL-PPO,55.0,123,baseline,74.47056669183058,39.772727272727266
229376,TEL-PPO,55.0,123,baseline,74.47056669183058,39.772727272727266
229376,TEL-PPO,55.0,123,baseline,74.47056669183058,39.772727272727266
233472,TEL-PPO,55.0,123,baseline,74.60967677552256,39.772727272727266
233472,TEL-PPO,55.0,123,baseline,74.60967677552256,39.772727272727266
233472,TEL-PPO,55.0,123,baseline,74.60967677552256,39.772727272727266
237568,TEL-PPO,55.0,123,baseline,74.66754451300932,39.772727272727266
237568,TEL-PPO,55.0,123,baseline,74.66754451300932,39.772727272727266
237568,TEL-PPO,55.0,123,baseline,74.66754451300932,39.772727272727266
241664,TEL-PPO,55.0,123,baseline,74.94404173921792,39.772727272727266
241664,TEL-PPO,55.0,123,baseline,74.94404173921792,39.772727272727266
241664,TEL-PPO,55.0,123,baseline,74.94404173921792,39.772727272727266
245760,TEL-PPO,55.0,123,baseline,74.68083165958522,39.772727272727266
245760,TEL-PPO,55.0,123,baseline,74.68083165958522,39.772727272727266
245760,TEL-PPO,55.0,123,baseline,74.68083165958522,39.772727272727266
249856,TEL-PPO,55.0,123,baseline,74.58611270133406,39.772727272727266
249856,TEL-PPO,55.0,123,baseline,74.58611270133406,39.772727272727266
249856,TEL-PPO,55.0,123,baseline,74.58611270133406,39.772727272727266
253952,TEL-PPO,55.0,123,baseline,74.68561051040909,39.772727272727266
253952,TEL-PPO,55.0,123,baseline,74.68561051040909,39.772727272727266
253952,TEL-PPO,55.0,123,baseline,74.68561051040909,39.772727272727266
258048,TEL-PPO,55.0,123,baseline,74.4374186610802,39.772727272727266
258048,TEL-PPO,55.0,123,baseline,74.4374186610802,39.772727272727266
258048,TEL-PPO,55.0,123,baseline,74.4374186610802,39.772727272727266
262144,TEL-PPO,55.0,123,baseline,74.18966195825502,39.772727272727266
262144,TEL-PPO,55.0,123,baseline,74.18966195825502,39.772727272727266
262144,TEL-PPO,55.0,123,baseline,74.18966195825502,39.772727272727266
266240,TEL-PPO,55.0,123,baseline,74.14942538831377,39.772727272727266
266240,TEL-PPO,55.0,123,baseline,74.14942538831377,39.772727272727266
266240,TEL-PPO,55.0,123,baseline,74.14942538831377,39.772727272727266
270336,TEL-PPO,55.0,123,baseline,74.1875777374953,39.772727272727266
270336,TEL-PPO,55.0,123,baseline,74.1875777374953,39.772727272727266
270336,TEL-PPO,55.0,123,baseline,74.1875777374953,39.772727272727266
274432,TEL-PPO,55.0,123,baseline,74.29985226225105,39.772727272727266
274432,TEL-PPO,55.0,123,baseline,74.29985226225105,39.772727272727266
274432,TEL-PPO,55.0,123,baseline,74.29985226225105,39.772727272727266
278528,TEL-PPO,55.0,123,baseline,74.42661363724633,39.772727272727266
278528,TEL-PPO,55.0,123,baseline,74.42661363724633,39.772727272727266
278528,TEL-PPO,55.0,123,baseline,74.42661363724633,39.772727272727266
282624,TEL-PPO,55.0,123,baseline,74.41674963384853,39.772727272727266
282624,TEL-PPO,55.0,123,baseline,74.41674963384853,39.772727272727266
282624,TEL-PPO,55.0,123,baseline,74.41674963384853,39.772727272727266
286720,TEL-PPO,55.0,123,baseline,74.320654266514,39.772727272727266
286720,TEL-PPO,55.0,123,baseline,74.320654266514,39.772727272727266
286720,TEL-PPO,55.0,123,baseline,74.320654266514,39.772727272727266
290816,TEL-PPO,55.0,123,baseline,74.50989380665122,39.772727272727266
290816,TEL-PPO,55.0,123,baseline,74.50989380665122,39.772727272727266
290816,TEL-PPO,55.0,123,baseline,74.50989380665122,39.772727272727266
294912,TEL-PPO,55.0,123,baseline,74.7089428706092,39.772727272727266
294912,TEL-PPO,55.0,123,baseline,74.7089428706092,39.772727272727266
294912,TEL-PPO,55.0,123,baseline,74.7089428706092,39.772727272727266
299008,TEL-PPO,55.0,123,baseline,74.63576039299357,39.772727272727266
299008,TEL-PPO,55.0,123,baseline,74.63576039299357,39.772727272727266
299008,TEL-PPO,55.0,123,baseline,74.63576039299357,39.772727272727266
303104,TEL-PPO,55.0,123,baseline,74.72599410917613,39.772727272727266
303104,TEL-PPO,55.0,123,baseline,74.72599410917613,39.772727272727266
303104,TEL-PPO,55.0,123,baseline,74.72599410917613,39.772727272727266
307200,TEL-PPO,55.0,123,baseline,74.55283721815803,39.772727272727266
307200,TEL-PPO,55.0,123,baseline,74.55283721815803,39.772727272727266
307200,TEL-PPO,55.0,123,baseline,74.55283721815803,39.772727272727266
311296,TEL-PPO,55.0,123,baseline,74.7256342666223,39.772727272727266
311296,TEL-PPO,55.0,123,baseline,74.7256342666223,39.772727272727266
311296,TEL-PPO,55.0,123,baseline,74.7256342666223,39.772727272727266
315392,TEL-PPO,55.0,123,baseline,74.6385454684497,39.772727272727266
315392,TEL-PPO,55.0,123,baseline,74.6385454684497,39.772727272727266
315392,TEL-PPO,55.0,123,baseline,74.6385454684497,39.772727272727266
319488,TEL-PPO,55.0,123,baseline,74.75826471298933,39.772727272727266
319488,TEL-PPO,55.0,123,baseline,74.75826471298933,39.772727272727266
319488,TEL-PPO,55.0,123,baseline,74.75826471298933,39.772727272727266
323584,TEL-PPO,55.0,123,baseline,74.70616341289127,39.772727272727266
323584,TEL-PPO,55.0,123,baseline,74.70616341289127,39.772727272727266
323584,TEL-PPO,55.0,123,baseline,74.70616341289127,39.772727272727266
327680,TEL-PPO,55.0,123,baseline,74.75286827143267,39.772727272727266
327680,TEL-PPO,55.0,123,baseline,74.75286827143267,39.772727272727266
327680,TEL-PPO,55.0,123,baseline,74.75286827143267,39.772727272727266
331776,TEL-PPO,55.0,123,baseline,74.52045955788338,39.772727272727266
331776,TEL-PPO,55.0,123,baseline,74.52045955788338,39.772727272727266
331776,TEL-PPO,55.0,123,baseline,74.52045955788338,39.772727272727266
335872,TEL-PPO,55.0,123,baseline,74.70661624427872,39.772727272727266
335872,TEL-PPO,55.0,123,baseline,74.70661624427872,39.772727272727266
335872,TEL-PPO,55.0,123,baseline,74.70661624427872,39.772727272727266
339968,TEL-PPO,55.0,123,baseline,74.64628939144315,39.772727272727266
339968,TEL-PPO,55.0,123,baseline,74.64628939144315,39.772727272727266
339968,TEL-PPO,55.0,123,baseline,74.64628939144315,39.772727272727266
344064,TEL-PPO,55.0,123,baseline,74.51266657933587,39.772727272727266
344064,TEL-PPO,55.0,123,baseline,74.51266657933587,39.772727272727266
344064,TEL-PPO,55.0,123,baseline,74.51266657933587,39.772727272727266
348160,TEL-PPO,55.0,123,baseline,74.54435225110498,39.772727272727266
348160,TEL-PPO,55.0,123,baseline,74.54435225110498,39.772727272727266
348160,TEL-PPO,55.0,123,baseline,74.54435225110498,39.772727272727266
352256,TEL-PPO,55.0,123,baseline,74.44049904029792,39.772727272727266
352256,TEL-PPO,55.0,123,baseline,74.44049904029792,39.772727272727266
352256,TEL-PPO,55.0,123,baseline,74.44049904029792,39.772727272727266
356352,TEL-PPO,55.0,123,baseline,74.72401429060817,39.772727272727266
356352,TEL-PPO,55.0,123,baseline,74.72401429060817,39.772727272727266
356352,TEL-PPO,55.0,123,baseline,74.72401429060817,39.772727272727266
360448,TEL-PPO,55.0,123,baseline,74.60257217660546,39.772727272727266
360448,TEL-PPO,55.0,123,baseline,74.60257217660546,39.772727272727266
360448,TEL-PPO,55.0,123,baseline,74.60257217660546,39.772727272727266
364544,TEL-PPO,55.0,123,baseline,74.47642765473591,39.772727272727266
364544,TEL-PPO,55.0,123,baseline,74.47642765473591,39.772727272727266
364544,TEL-PPO,55.0,123,baseline,74.47642765473591,39.772727272727266
368640,TEL-PPO,55.0,123,baseline,74.61054768320156,39.772727272727266
368640,TEL-PPO,55.0,123,baseline,74.61054768320156,39.772727272727266
368640,TEL-PPO,55.0,123,baseline,74.61054768320156,39.772727272727266
372736,TEL-PPO,55.0,123,baseline,74.68317838758234,39.772727272727266
372736,TEL-PPO,55.0,123,baseline,74.68317838758234,39.772727272727266
372736,TEL-PPO,55.0,123,baseline,74.68317838758234,39.772727272727266
376832,TEL-PPO,55.0,123,baseline,74.48633349128082,39.772727272727266
376832,TEL-PPO,55.0,123,baseline,74.48633349128082,39.772727272727266
376832,TEL-PPO,55.0,123,baseline,74.48633349128082,39.772727272727266
380928,TEL-PPO,55.0,123,baseline,74.45614389143881,39.772727272727266
380928,TEL-PPO,55.0,123,baseline,74.45614389143881,39.772727272727266
380928,TEL-PPO,55.0,123,baseline,74.45614389143881,39.772727272727266
385024,TEL-PPO,55.0,123,baseline,74.29391952417807,39.772727272727266
385024,TEL-PPO,55.0,123,baseline,74.29391952417807,39.772727272727266
385024,TEL-PPO,55.0,123,baseline,74.29391952417807,39.772727272727266
389120,TEL-PPO,55.0,123,baseline,74.41719512362019,39.772727272727266
389120,TEL-PPO,55.0,123,baseline,74.41719512362019,39.772727272727266
389120,TEL-PPO,55.0,123,baseline,74.41719512362019,39.772727272727266
393216,TEL-PPO,55.0,123,baseline,74.48322583269353,39.772727272727266
393216,TEL-PPO,55.0,123,baseline,74.48322583269353,39.772727272727266
393216,TEL-PPO,55.0,123,baseline,74.48322583269353,39.772727272727266
397312,TEL-PPO,55.0,123,baseline,74.42795253824448,39.772727272727266
397312,TEL-PPO,55.0,123,baseline,74.42795253824448,39.772727272727266
397312,TEL-PPO,55.0,123,baseline,74.42795253824448,39.772727272727266
401408,TEL-PPO,55.0,123,baseline,74.53328568208963,39.772727272727266
401408,TEL-PPO,55.0,123,baseline,74.53328568208963,39.772727272727266
401408,TEL-PPO,55.0,123,baseline,74.53328568208963,39.772727272727266
405504,TEL-PPO,55.0,123,baseline,74.77829977031821,39.772727272727266
405504,TEL-PPO,55.0,123,baseline,74.77829977031821,39.772727272727266
405504,TEL-PPO,55.0,123,baseline,74.77829977031821,39.772727272727266
409600,TEL-PPO,55.0,123,baseline,74.79258599132298,39.772727272727266
409600,TEL-PPO,55.0,123,baseline,74.79258599132298,39.772727272727266
